46.8,8,268,31.5,13,2.77,0.45,0.45,180,36,69.2
46.8,8,298,31.5,5,3.34,0.45,0.45,180,36,67.1
46.8,8,298,31.5,9,3.27,0.45,0.45,180,36,70.8
46.8,8,298,31.5,13,2.77,0.45,0.45,180,36,71.2
46.8,8,328,31.5,5,3.34,0.45,0.45,180,36,67.6
46.8,8,328,31.5,9,3.27,0.45,0.45,180,36,71.1
46.8,8,328,31.5,13,2.77,0.45,0.45,180,36,71.4
46.8,8,358,31.5,5,3.34,0.45,0.45,180,36,67.8
46.8,8,358,31.5,9,3.27,0.45,0.45,180,36,71.5
46.8,8,358,31.5,13,2.77,0.45,0.45,180,36,72
46.8,8,388,31.5,5,3.34,0.45,0.45,180,36,68.2
46.8,8,388,31.5,9,3.27,0.45,0.45,180,36,71.9
46.8,8,388,31.5,13,2.77,0.45,0.45,180,36,72.4
46.8,8,3,31.5,5,3.34,0.4,0.4,185,34,42.7
46.8,8,3,31.5,9,3.27,0.4,0.4,185,34,39.7
46.8,8,3,31.5,13,2.77,0.4,0.4,185,34,34
46.8,8,7,31.5,5,3.34,0.4,0.4,185,34,49.4
46.8,8,7,31.5,9,3.27,0.4,0.4,185,34,49.7
46.8,8,7,31.5,13,2.77,0.4,0.4,185,34,43.6
46.8,8,14,31.5,5,3.34,0.4,0.4,185,34,51.9
46.8,8,14,31.5,9,3.27,0.4,0.4,185,34,51.4
46.8,8,14,31.5,13,2.77,0.4,0.4,185,34,43.8
46.8,8,28,31.5,5,3.34,0.4,0.4,185,34,52.9
46.8,8,28,31.5,9,3.27,0.4,0.4,185,34,61.7
46.8,8,28,31.5,13,2.77,0.4,0.4,185,34,57.7
46.8,8,42,31.5,5,3.34,0.4,0.4,185,34,64
46.8,8,42,31.5,9,3.27,0.4,0.4,185,34,62.5
46.8,8,42,31.5,13,2.77,0.4,0.4,185,34,60.6
46.8,8,56,31.5,5,3.34,0.4,0.4,185,34,65
46.8,8,56,31.5,9,3.27,0.4,0.4,185,34,64
46.8,8,56,31.5,13,2.77,0.4,0.4,185,34,61.2
46.8,8,84,31.5,5,3.34,0.4,0.4,185,34,66.9
46.8,8,84,31.5,9,3.27,0.4,0.4,185,34,64.6
46.8,8,84,31.5,13,2.77,0.4,0.4,185,34,63
46.8,8,118,31.5,5,3.34,0.4,0.4,185,34,67.3
46.8,8,118,31.5,9,3.27,0.4,0.4,185,34,65
46.8,8,118,31.5,13,2.77,0.4,0.4,185,34,64
46.8,8,178,31.5,5,3.34,0.4,0.4,185,34,68
46.8,8,178,31.5,9,3.27,0.4,0.4,185,34,69.6
46.8,8,178,31.5,13,2.77,0.4,0.4,185,34,67.8
46.8,8,238,31.5,5,3.34,0.4,0.4,185,34,73
46.8,8,238,31.5,9,3.27,0.4,0.4,185,34,71
46.8,8,238,31.5,13,2.77,0.4,0.4,185,34,68
46.8,8,298,31.5,5,3.34,0.4,0.4,185,34,74.1
46.8,8,298,31.5,9,3.27,0.4,0.4,185,34,77.9
46.8,8,298,31.5,13,2.77,0.4,0.4,185,34,70.6
46.8,8,358,31.5,5,3.34,0.4,0.4,185,34,74.6
46.8,8,358,31.5,9,3.27,0.4,0.4,185,34,78.2
46.8,8,358,31.5,13,2.77,0.4,0.4,185,34,73.1
38.2,6.9,28,25,3,3.19,0.47,0.47,190,36,47.1
38.2,6.9,28,25,5,3.19,0.47,0.47,190,36,40.7
38.2,6.9,28,25,7,3.19,0.47,0.47,190,36,44.3
38.2,6.9,28,25,10,3.19,0.47,0.47,190,36,45.9
38.2,6.9,28,25,13,3.19,0.47,0.47,190,36,43.4
38.2,6.9,28,25,16,3.19,0.47,0.47,190,36,44.3
47.7,8.7,28,25,3,3.19,0.32,0.32,170,30,69.6
47.7,8.7,28,25,5,3.19,0.32,0.32,170,30,71.6
47.7,8.7,28,25,7,3.19,0.32,0.32,170,30,74.7
47.7,8.7,28,25,10,3.19,0.32,0.32,170,30,69.8
47.7,8.7,28,25,13,3.19,0.32,0.32,170,30,69.8
47.7,8.7,28,25,16,3.19,0.32,0.32,170,30,70.1
47.7,8.7,28,25,5,3.19,0.44,0.44,180,32,57
47.7,8.7,28,25,7,3.19,0.44,0.44,180,32,59.6
47.7,8.7,28,25,10,3.19,0.44,0.44,180,32,56.7
47.7,8.7,28,25,13,3.19,0.44,0.44,180,32,57
47.7,8.7,28,25,16,3.19,0.44,0.44,180,32,56.2
46.3,8.4,28,25,5,3.19,0.56,0.56,170,42,42.9
46.3,8.4,28,25,9,3.19,0.56,0.56,170,42,43.8
46.3,8.4,28,25,13,3.19,0.56,0.56,170,42,43.9
46.3,8.4,28,25,5,3.19,0.45,0.45,185,34,48.7
46.3,8.4,28,25,9,3.19,0.45,0.45,185,34,50.1
46.3,8.4,28,25,13,3.19,0.45,0.45,185,34,56.3
46.3,8.4,28,25,5,3.19,0.4,0.4,190,32,55.6
46.3,8.4,28,25,9,3.19,0.4,0.4,190,32,60.7
46.3,8.4,28,25,13,3.19,0.4,0.4,190,32,57.2
46.3,8.4,28,25,5,3.19,0.32,0.32,175,28,70.9
46.3,8.4,28,25,9,3.19,0.32,0.32,175,28,68.1
46.3,8.4,28,25,13,3.19,0.32,0.32,175,28,66.7
38.2,6.9,28,26.5,3,3.23,0.47,0.47,190,36,40.3
38.2,6.9,28,26.5,7,3.23,0.47,0.47,190,36,38.7
38.2,6.9,28,26.5,13,3.23,0.47,0.47,190,36,40.7
47.7,8.7,28,26.5,3,3.23,0.44,0.44,180,32,50.4
47.7,8.7,28,26.5,7,3.23,0.44,0.44,180,32,50.3
47.7,8.7,28,26.5,13,3.23,0.44,0.44,180,32,55.4
47.7,8.7,28,26.5,3,3.23,0.32,0.32,170,30,62.6
47.7,8.7,28,26.5,7,3.23,0.32,0.32,170,30,63.1
47.7,8.7,28,26.5,13,3.23,0.32,0.32,170,30,59.9
48.2,8.4,28,26.5,5,3.23,0.55,0.55,160,38,43.4
48.2,8.4,28,26.5,9,3.23,0.55,0.55,160,38,44.2
48.2,8.4,28,26.5,13,3.23,0.55,0.55,160,38,43.2
48.2,8.4,28,26.5,5,3.23,0.44,0.44,170,34,55
48.2,8.4,28,26.5,9,3.23,0.44,0.44,170,34,52.4
48.2,8.4,28,26.5,13,3.23,0.44,0.44,170,34,53.5
48.2,8.4,28,26.5,5,3.23,0.36,0.36,170,32,59.9
48.2,8.4,28,26.5,9,3.23,0.36,0.36,170,32,57.2
48.2,8.4,28,26.5,13,3.23,0.36,0.36,170,32,59.6
48.2,8.4,28,26.5,5,3.23,0.31,0.31,170,30,68.2
48.2,8.4,28,26.5,9,3.23,0.31,0.31,170,30,68.3
48.2,8.4,28,26.5,13,3.23,0.31,0.31,170,30,66
46.3,8.4,28,26.5,6.75,3.19,0.56,0.56,170,42,39.2
46.3,8.4,28,26.5,6.75,3.19,0.44,0.44,180,32,50.1
46.3,8.4,28,26.5,6.75,3.19,0.32,0.32,170,28,59.1
48.3,7.4,28,25,7.5,2.9,0.51,1.01,222,45,57
35.5,7.2,28,30,14.2,2.2,0.57,0.57,178,35,27.9
35.5,7.2,28,30,14.2,2.2,0.64,0.64,178,35,24.7
35.5,7.2,28,30,14.2,2.2,0.69,0.69,178,35,22.8
63.4,10.2,28,16,3,3.5,0.25,0.48,150,37,94.3
63.4,10.2,28,16,5,3.5,0.25,0.48,150,37,94.6
63.4,10.2,28,16,7,3.5,0.25,0.48,150,37,96.3
63.4,10.2,28,16,10,3.5,0.25,0.48,150,37,91
55.6,8.91,1,20,19.4,2.8,0.28,0.4,180,45,4.23
55.6,8.91,3,20,19.4,2.8,0.28,0.4,180,45,14.9
55.6,8.91,7,20,19.4,2.8,0.28,0.4,180,45,28.3
55.6,8.91,14,20,19.4,2.8,0.28,0.4,180,45,40.9
55.6,8.91,28,20,19.4,2.8,0.28,0.4,180,45,50.8
55.6,8.91,60,20,19.4,2.8,0.28,0.4,180,45,59.5
55.6,8.91,90,20,19.4,2.8,0.28,0.4,180,45,65.4
52.5,8.8,3,20,5.4,3.11,0.37,0.44,166,44,19
52.5,8.8,7,20,5.4,3.11,0.37,0.44,166,44,31.5
52.5,8.8,28,20,5.4,3.11,0.37,0.44,166,44,45.8
52.5,8.8,56,20,5.4,3.11,0.37,0.44,166,44,53
52.5,8.8,3,20,5.4,3.11,0.34,0.34,158,42,48.2
52.5,8.8,7,20,5.4,3.11,0.34,0.34,158,42,56.6
52.5,8.8,28,20,5.4,3.11,0.34,0.34,158,42,69.1
52.5,8.8,56,20,5.4,3.11,0.34,0.34,158,42,69.4
52.7,9,3,31.5,6.6,2.94,0.42,0.42,185,36,23.4
