1147,554,538,34,161,2.9,8,125,1.8,3,54.1
1119,670,493,0,168,2.5,8.9,140,2,7,65.8
1114,661,476,15,167,2.5,8.8,100,2.2,7,63.1
1113,655,461,29,167,2.5,7.8,135,1.9,7,61.7
1118,652,448,44,168,2.5,8.9,160,1.7,7,61.7
1114,625,535,0,166,2.7,8.6,145,2.2,7,66.7
1113,618,519,16,166,2.7,8.6,150,2.3,7,69.6
1116,614,504,32,167,2.7,9.7,135,1.9,7,68
1110,604,485,48,166,2.7,9.6,135,1.8,7,66.9
1118,577,591,0,166,3,10.6,95,2.4,7,72.9
1122,572,575,18,167,3,10.7,120,2.2,7,74.7
1123,565,558,36,167,3,11.9,120,2.4,7,83.9
1121,558,539,53,166,3,11.8,120,2.2,7,82
1122,517,659,0,165,3.3,14.5,40,2.5,7,81.2
1126,512,641,20,166,3.3,13.2,35,2.1,7,80.8
1114,498,615,39,164,3.3,13.1,55,2.2,7,86.5
1123,496,600,59,166,3.3,11.9,150,2.3,7,80.4
1107,488,592,59,163,3.3,11.7,165,1.8,7,86.8
1115,507,635,20,164,3.3,11.8,175,1.8,7,86.8
1114,667,491,0,167,2.5,7.8,175,1.7,7,64
1105,614,515,16,165,2.7,8.5,150,1.8,7,71.4
1163,700,447,0,166,2.2,7.1,160,1.4,7,54.7
1165,696,434,13,166,2.2,8.1,100,1.3,7,63.1
1160,688,419,27,165,2.2,7.1,135,1.4,7,58.7
1168,687,408,40,166,2.2,8.1,100,1.3,7,59.7
1158,662,482,0,164,2.4,6.7,140,1.3,7,59.8
1172,664,473,15,166,2.4,8.8,110,1.3,7,67.1
1155,649,452,29,164,2.4,6.7,160,1.5,7,61
1148,640,434,43,163,2.4,6.7,145,1.6,7,58.5
1156,620,525,0,163,2.6,8.4,125,1.8,7,67.8
1163,618,512,16,164,2.6,8.4,165,1.5,7,68.4
1150,599,475,47,162,2.6,8.3,165,1.3,7,65.4
1165,576,582,0,163,2.9,10.5,105,1.7,7,75.4
1149,561,556,17,161,2.9,8,140,1.7,7,68.6
1155,558,542,35,162,2.9,8.1,145,1.7,7,69.9
1173,559,533,53,165,2.9,10.5,105,1.8,7,81
1144,638,433,43,162,2.4,7.6,135,1.7,7,60.6
1134,597,484,31,160,2.6,9.3,140,1.6,7,68.8
1149,561,556,17,161,2.9,8,120,1.7,7,67.6
1147,554,538,34,161,2.9,8,125,1.8,7,67.6
1119,670,493,0,168,2.5,8.9,140,2,28,84.2
1114,661,476,15,167,2.5,8.8,100,2.2,28,79.5
1113,655,461,29,167,2.5,7.8,135,1.9,28,82.6
1118,652,448,44,168,2.5,8.9,160,1.7,28,90
1114,625,535,0,166,2.7,8.6,145,2.2,28,82.2
1113,618,519,16,166,2.7,8.6,150,2.3,28,83.6
1116,614,504,32,167,2.7,9.7,135,1.9,28,86.9
1110,604,485,48,166,2.7,9.6,135,1.8,28,90.8
1118,577,591,0,166,3,10.6,95,2.4,28,90.4
1122,572,575,18,167,3,10.7,120,2.2,28,91.8
1123,565,558,36,167,3,11.9,120,2.4,28,100.6
1121,558,539,53,166,3,11.8,120,2.2,28,106.9
1122,517,659,0,165,3.3,14.5,40,2.5,28,95.3
1126,512,641,20,166,3.3,13.2,35,2.1,28,111.2
1114,498,615,39,164,3.3,13.1,55,2.2,28,107.1
1123,496,600,59,166,3.3,11.9,150,2.3,28,101.4
1107,488,592,59,163,3.3,11.7,165,1.8,28,90.9
1115,507,635,20,164,3.3,11.8,175,1.8,28,98.8
1114,667,491,0,167,2.5,7.8,175,1.7,28,82.3
1105,614,515,16,165,2.7,8.5,150,1.8,28,94.9
1163,700,447,0,166,2.2,7.1,160,1.4,28,73.4
1165,696,434,13,166,2.2,8.1,100,1.3,28,78
1160,688,419,27,165,2.2,7.1,135,1.4,28,80.6
1168,687,408,40,166,2.2,8.1,100,1.3,28,83.1
1158,662,482,0,164,2.4,6.7,140,1.3,28,73.4
1172,664,473,15,166,2.4,8.8,110,1.3,28,82
1155,649,452,29,164,2.4,6.7,160,1.5,28,79.6
1148,640,434,43,163,2.4,6.7,145,1.6,28,75.6
1156,620,525,0,163,2.6,8.4,125,1.8,28,82.6
1163,618,512,16,164,2.6,8.4,165,1.5,28,80.7
1150,599,475,47,162,2.6,8.3,165,1.3,28,86.1
1165,576,582,0,163,2.9,10.5,105,1.7,28,94.7
1149,561,556,17,161,2.9,8,140,1.7,28,83
1155,558,542,35,162,2.9,8.1,145,1.7,28,84.6
1173,559,533,53,165,2.9,10.5,105,1.8,28,100.8
1144,638,433,43,162,2.4,7.6,135,1.7,28,63.1
1134,597,484,31,160,2.6,9.3,140,1.6,28,89.7
1149,561,556,17,161,2.9,8,120,1.7,28,74.8
1147,554,538,34,161,2.9,8,125,1.8,28,88.9
1119,670,493,0,168,2.5,8.9,140,2,56,89.4
1114,661,476,15,167,2.5,8.8,100,2.2,56,87
1113,655,461,29,167,2.5,7.8,135,1.9,56,87.4
1118,652,448,44,168,2.5,8.9,160,1.7,56,92.3
1114,625,535,0,166,2.7,8.6,145,2.2,56,86.3
1113,618,519,16,166,2.7,8.6,150,2.3,56,84.7
1116,614,504,32,167,2.7,9.7,135,1.9,56,87.8
1110,604,485,48,166,2.7,9.6,135,1.8,56,93
1118,577,591,0,166,3,10.6,95,2.4,56,93.6
1122,572,575,18,167,3,10.7,120,2.2,56,99
1123,565,558,36,167,3,11.9,120,2.4,56,110.2
1121,558,539,53,166,3,11.8,120,2.2,56,111.1
1122,517,659,0,165,3.3,14.5,40,2.5,56,97.2
1126,512,641,20,166,3.3,13.2,35,2.1,56,113.7
1114,498,615,39,164,3.3,13.1,55,2.2,56,109.8
1123,496,600,59,166,3.3,11.9,150,2.3,56,102.4
1107,488,592,59,163,3.3,11.7,165,1.8,56,99.9
1115,507,635,20,164,3.3,11.8,175,1.8,56,105.7
1114,667,491,0,167,2.5,7.8,175,1.7,56,86.6
1105,614,515,16,165,2.7,8.5,150,1.8,56,97.4
1163,700,447,0,166,2.2,7.1,160,1.4,56,81.4
1165,696,434,13,166,2.2,8.1,100,1.3,56,85.9
1160,688,419,27,165,2.2,7.1,135,1.4,56,89
1168,687,408,40,166,2.2,8.1,100,1.3,56,84.6
1158,662,482,0,164,2.4,6.7,140,1.3,56,80.1
1172,664,473,15,166,2.4,8.8,110,1.3,56,87.8
1155,649,452,29,164,2.4,6.7,160,1.5,56,85.5
1148,640,434,43,163,2.4,6.7,145,1.6,56,79
1156,620,525,0,163,2.6,8.4,125,1.8,56,88.1
1163,618,512,16,164,2.6,8.4,165,1.5,56,85.9
1150,599,475,47,162,2.6,8.3,165,1.3,56,91.2
1165,576,582,0,163,2.9,10.5,105,1.7,56,96.9
1149,561,556,17,161,2.9,8,140,1.7,56,88.1
1155,558,542,35,162,2.9,8.1,145,1.7,56,88.5
1173,559,533,53,165,2.9,10.5,105,1.8,56,98.4
1144,638,433,43,162,2.4,7.6,135,1.7,56,82.2
1134,597,484,31,160,2.6,9.3,140,1.6,56,93.6
1149,561,556,17,161,2.9,8,120,1.7,56,85.6
1147,554,538,34,161,2.9,8,125,1.8,56,89.7
